channel_name,channel_type,country,country_rank,daily_subs_average,daily_views_average,estimated_monthly_income,people_rank,social_blade_rank,subscriber_rank,subscribers,subscribers_last_30_days,uploads,video_view_rank,views,views_last_30_days,yearly_income,channel_age,subs_views_interaction,subs_per_upload,log_views_last_30_days,mean_income_per_type,channel_name_length
Lionfield,entertainment,IT,8.0,0.5761028535483527,1.2957665211231004,1.3336948854107389,392.0,322.0,580.0,0.2431313990891384,460000.0,-0.1278917886151555,676.0,0.5914039442410043,1.29574764626673,1.291744000865231,-0.602489896203937,0.74649479035144,-1.9010712237417777,0.8310585622541814,0.3451460041477131,9.0
beIN SPORTS,sports,QA,3.0,0.0356015850937702,-0.1228224606794812,-0.1310467277772,23.0,3972.0,339.0,0.5243594767246667,200000.0,0.0093625263570468,12714.0,-0.1774062384104386,-0.1228251675849887,-0.1301783427438631,,-0.004372674285306794,56.00619498710433,-0.13104895366735386,-0.03718867569354867,11.0
persianmusic,people,IR,37.0,-0.3787201627042273,-0.4932813593511769,-0.5018608791495679,3583.0,460781.0,8075.0,-0.3358597892282374,1100.0,-0.1679655428497651,903037.0,-0.288648323050497,-0.4932772700670473,-0.5017761180861615,,0.18681559667244013,1.9995755291824553,-0.6797913087478561,0.1321637063251685,12.0
Smitizen,people,CN,21.0,-0.304088448205811,-0.2936700235992049,-0.3020126508422321,926.0,10102.0,1350.0,-0.2680116750007759,37000.0,-0.1544483310295731,16699.0,-0.2007867911612159,-0.2936694063837429,-0.3026755858267723,,0.08930166176084611,1.7352837237811147,-0.3476718881772138,0.1321637063251685,8.0
PANDA BOI,games,IT,1.0,23.39101171991249,1.8617539846739728,1.908417570419726,5.0,264.0,66.0,3.3660882193245065,11400000.0,-0.1340701101794351,121.0,1.9450643027529648,1.8617267127132933,1.8512432983353,-0.7507209876204592,43.548309275102675,-25.10692513655313,1.051425188354596,-0.16597271629603552,9.0
Khaby. Lame,people,IT,7.0,0.807567517122653,0.4865762449279297,0.4788652700855779,217.0,988.0,524.0,0.2858309501437474,570000.0,-0.1640400899221841,4797.0,-0.0488843959630152,0.4865678146715138,0.483258491838764,,0.39294317000731205,-1.7424457050672024,0.39646998277972595,0.1321637063251685,11.0
CRAZY GREAPA,entertainment,KR,16.0,0.8701255343048963,1.905570253064137,1.9110161658304676,162.0,139.0,294.0,0.8630110885370829,600000.0,-0.1347527976451014,385.0,0.9535179134254962,1.9055422605862329,1.9053883916388552,,1.6580853346029485,-6.404402013307331,1.066620037457785,0.3451460041477131,12.0
Lingo,games,LU,2.0,-0.083258647552492,-0.453228560007733,-0.4618262686028322,1225.0,53309.0,1774.0,-0.2969443018360541,143000.0,-0.1597391588884867,466094.0,-0.2870650174387159,-0.4532261107452593,-0.461681676494879,-1.1058943086224005,0.03773519693840731,1.8589324239734466,-0.6037199271840948,-0.16597271629603552,5.0
Al Jazeera Mubasher قناة الجزيرة …,news,QA,4.0,-0.0682447234287536,-0.1254405097321921,-0.1337535979967223,87.0,4651.0,670.0,0.1739286784144272,150000.0,2.418600727066574,4866.0,-0.0544248195473917,-0.1254399596618136,-0.1303317538415565,1.6738746292356737,0.008560652893435322,0.07191293563587838,-0.1340343301184567,-0.13992573579952175,34.0
,,,,,,,,,,,,,,,,,,,,,,
Croton MEGA HIT 克頓傳媒 史詩傑作,entertainment,CN,8.0,-0.339308611879414,-0.4208046142776874,-0.429235551159783,894.0,30085.0,1114.0,-0.14999895027571,20000.0,-0.0668253948113082,5821.0,-0.0844292413784196,-0.4208026889926307,-0.4292216930593978,0.2398114820805356,0.14278262954301435,2.2446399411369757,-0.5461120805191814,0.3451460041477131,25.0
熊出没 Boonie Bears,film,CN,11.0,-0.2978326464875866,-0.4208745243080034,-0.4293438259685639,549.0,32046.0,1192.0,-0.2044776878281421,40000.0,-0.0901391717638111,18632.0,-0.2086617336352845,-0.4208696276697974,-0.4292938865171358,0.2560878372164677,0.12535017341385674,2.268466459442613,-0.5462276586551512,-0.1966856096075965,16.0
LuxPlanes,entertainment,LU,3.0,-0.360140431601101,-0.4602509409703475,-0.4688641311735904,1537.0,61011.0,1798.0,-0.2991528993043959,10000.0,-0.1572132152655215,42884.0,-0.2521476827047608,-0.4602463045131188,-0.4687115144421239,,0.16575497252587382,1.902848299356697,-0.6166423629466824,0.3451460041477131,9.0
HYBE LABELS,music,KR,3.0,0.2445453624824629,1.9690134173082567,1.914697509329018,5.0,146.0,22.0,5.16977615180368,300000.0,-0.1097664364017161,45.0,2.8730738302492296,1.968983391870989,1.9595334849424104,1.9040687947295671,0.4815130998684806,-47.09796838884036,1.0882196019198973,-0.11112798307976889,11.0
HAYATAKU はやたく,people,JP,9.0,1.7021471628287326,3.927133246341613,3.8706819299558735,109.0,50.0,332.0,0.590617400774922,1000000.0,-0.1053972366214521,498.0,0.7854364289542078,3.92656735260573,3.926805208304911,,6.684558713310767,-5.6037275711146135,1.5946424681790177,0.1321637063251685,13.0
The Quinetto's,people,IT,4.0,0.0356015850937702,0.4240416600544685,0.416282430610221,116.0,1152.0,339.0,0.5243594767246667,200000.0,-0.1169005204179286,982.0,0.4092794395689346,0.4240345391958311,0.416407349973308,-0.8001313514259666,0.015096555243732736,-4.485518754322394,0.35349406774888714,0.1321637063251685,14.0
ISSEI / いっせい,comedy,JP,4.0,2.746866049772196,5.563755296175447,5.591168641484286,15.0,25.0,181.0,1.7170021096292627,1500000.0,-0.0803426066315002,91.0,2.173496739175297,5.562381275867383,5.569206371846081,,15.282890532304584,-21.371003277308056,1.8813535364576939,0.34790651881194223,12.0
Spinzalin,,LU,47.0,-0.3641441447007646,-0.4702426783013898,-0.4788254135814326,,87061.0,3025.0,-0.3328119247219256,8100.0,-0.1663270929321661,261243.0,-0.2842946124866907,-0.4702369020802514,-0.4787103083388471,,0.17123611789185642,2.000948365385414,-0.6353253574206468,,9.0
Waksy Shorts,people,PL,250.0,-0.3288614230099794,-0.3968589855096545,-0.3955620856289249,1168.0,26595.0,1588.0,-0.2856068348318992,25000.0,-0.1557795715876223,41523.0,-0.2506768721337048,-0.3968553772362376,-0.3984131349696749,,0.13051161070900177,1.8334036479953482,-0.5055982722657911,0.1321637063251685,12.0
Saito,entertainment,JP,6.0,1.2830084477077022,2.3070939310057503,2.259444500487385,146.0,108.0,277.0,1.002888928198733,800000.0,0.0127418293120948,192.0,1.4566563126529732,2.307061364568818,2.302452409198259,-0.8809318287079141,2.960021003135548,78.70839450397996,1.196059989790247,0.3451460041477131,5.0
حريم السلطان - Muhteşem Yüzyıl,film,SA,139.0,-0.318476792157727,-0.3780589608939774,-0.3865752765001107,418.0,33.0,1056.0,-0.1072993992211009,30000.0,-0.1267312199235228,6595.0,-0.1028407938883714,-0.3780581599543587,-0.3888565260015974,-0.183373751453692,0.12040300511199747,0.8466690314024578,-0.47490869536457214,-0.1966856096075965,30.0
Jeffrey X,,KR,160.0,0.1819873453002196,1.464365039458926,1.4519309765994757,,224.0,1015.0,-0.0734342380398593,270000.0,-0.1560526465738888,2784.0,0.0701226061528635,1.464341072045753,1.4632034629931554,-1.1268210509400272,0.26649590608158125,0.47057348691032413,0.9019244581883096,,9.0
Persian_boy,tech,IR,6.0,-0.3785324886526806,-0.4945906976568426,-0.5031785835724314,1491.0,561510.0,2783.0,-0.3318033318780495,1200.0,0.1314953139647413,351735.0,-0.2860353855188402,-0.4945865947760956,-0.5030809245929551,0.7153135714088302,0.18721864764851015,-2.523309172576432,-0.6823785603910675,-0.3561223927654037,11.0
Korea On,,JP,159.0,1.245473637398356,2.1173193256055742,2.140017386402059,,152.0,1127.0,-0.163250535085761,780000.0,-0.1689554396749812,6335.0,-0.1008823553846088,2.117286031133851,2.112944582635816,-0.8762814415262191,2.6370654019958084,0.9662342650808126,1.1369627614559885,,8.0
,,,,,,,,,,,,,,,,,,,,,,
YOUKU MOVIE-Get APP now,film,CN,4.0,-0.339308611879414,-0.4437145202985623,-0.4522980854301136,414.0,50890.0,1052.0,-0.1050908017527591,20000.0,-0.0320083340623287,12547.0,-0.1773001807578063,-0.4437124512529397,-0.4521611642556706,-0.5873761378634289,0.15055615795324526,3.2832324715219325,-0.586469944414435,-0.1966856096075965,23.0
Leonardograti,people,IT,31.0,0.0568713109357329,0.3396165753831593,0.3317198049523425,522.0,1302.0,935.0,-0.0152745047068574,210000.0,0.0722039075716263,1931.0,0.1687038545672534,0.3396081326193089,0.3302173856162656,-0.8809318287079141,0.019314439857544427,-0.21154678770958604,0.2923771328505899,0.1321637063251685,13.0
Bemax - ベマックス,entertainment,IL,2.0,0.7199862930675123,0.6718041881230886,0.7624369942827403,644.0,726.0,840.0,0.0443576269383723,530000.0,-0.1308273447175204,3628.0,0.0065942884421912,0.6717913180591434,0.780713586084061,,0.48368980707397224,-0.3390547062936142,0.5138956970998825,0.3451460041477131,13.0
Flavour Trip,,LU,6.0,-0.3288614230099794,-0.4778052617244706,-0.4863331888222998,,112143.0,1863.0,-0.3034228544098568,25000.0,-0.1703890833528804,267184.0,-0.2844804848831833,-0.4778009726000904,-0.4862815972191275,-1.1221706637583324,0.15713171829236502,1.780764638433202,-0.6497064852238036,,12.0
Huawei Mobile,tech,CN,25.0,-0.3705876204705357,-0.4194833523582336,-0.4280445282631932,491.0,62844.0,1470.0,-0.2764779652960863,5000.0,-0.161309340059519,208815.0,-0.2819171408485414,-0.419480650118588,-0.4278951382734606,1.441355270150933,0.15545533737744105,1.7139612944549463,-0.5438321452706799,-0.3561223927654037,13.0
SCENETTE,howto,IT,216.0,-0.0332122338066974,0.1172648999495527,0.1092150729076045,653.0,1781.0,1395.0,-0.2692632135661696,167000.0,-0.1517517155401914,20629.0,-0.2137307444660493,0.1172587654080887,0.1095671062220614,-1.3866614347172248,-0.0038946292744435223,1.7743668505339258,0.11087815432142543,-0.05236530727627677,8.0
MBCNEWS,news,KR,125.0,-0.2352746293053433,1.205541665193499,1.2201146109995806,193.0,276.0,925.0,-0.0138021063946295,70000.0,8.17471422820496,272.0,1.2025942458886447,1.2055226767806408,1.2015021786926392,2.2394779702093053,-0.28363336839054676,-0.0016883900781520318,0.790964522432756,-0.13992573579952175,7.0
Sagawa /さがわ,entertainment,JP,3.0,1.4957057061273296,1.7447494452464756,1.6849383650959602,64.0,177.0,157.0,1.930499864902308,900000.0,0.1115267055940031,110.0,2.011225955804492,1.7447220886931942,1.74295311172819,-0.7914118754602889,2.6096317010176464,17.30975423886378,1.0096798271013827,0.3451460041477131,11.0
Indian Mom in Europe Komal Vlogs,people,LU,14.0,-0.37684342218876,-0.483037845501618,-0.4916213304831587,1618.0,127688.0,2085.0,-0.3183676972789699,2000.0,-0.1299398510121542,98019.0,-0.2734902620498009,-0.4830347404210631,-0.4915156229051378,0.1997018926384181,0.18202963474551526,2.4501159174731604,-0.6597796029037409,0.1321637063251685,32.0
ابو راني,,IL,36.0,0.3946846037198469,-0.1078373649173995,-0.077667247048219,,2864.0,1241.0,-0.2405514464777256,374000.0,-0.1661222866924662,53872.0,-0.2587270910204269,-0.1078392712342898,-0.081917016245961,,-0.042561747638616344,1.4480383774336454,-0.11410897343502488,,8.0
Yn_ Rt,,IL,3.0,-0.214630483635203,-0.0197178426476175,0.0192387068106813,,3046.0,972.0,-0.0513482633564409,80000.0,-0.1078207771245673,2507.0,0.08918530480484,-0.0197186864116294,0.0230522713051977,-1.1413535108828234,0.004232050103700976,0.47623718476001453,-0.019915693827821088,,6.0
ميدو ستار,comedy,IL,89.0,0.7450094999404095,-0.1315191680414036,-0.1036532011556337,882.0,5235.0,1584.0,-0.2814841195576611,540000.0,-0.1628795212305515,155751.0,-0.2789111887706105,-0.1315188282820161,-0.1014904674751961,,-0.09798302961510479,1.7281737902411198,-0.1410093726171651,0.34790651881194223,9.0
变形警车珀利TV 中文,people,CN,47.0,-0.3685232059035216,-0.471819733114531,-0.4803412609043652,1424.0,89068.0,1869.0,-0.3042326734815821,6000.0,-0.1329095414878025,59443.0,-0.2625079868563927,-0.4718141446609922,-0.4802895402268674,,0.17387652065591092,2.289020562978185,-0.63830705846478,0.1321637063251685,11.0
Islamic Pulse,education,IR,11.0,-0.3774690023605824,-0.4947483403822947,-0.5033355820451637,2042.0,691695.0,3200.0,-0.3332610062071551,1700.0,-0.1521271936463078,1592007.0,-0.2892487833433256,-0.4947442060751519,-0.5032436305983322,0.4688430507790052,0.1867521624636586,2.190673463562203,-0.6826904553225974,-0.11660188051564331,13.0
Qatar Airways,travel,QA,7.0,-0.2978326464875866,-0.458994317588798,-0.4675648334682196,45.0,67290.0,1052.0,-0.1050908017527591,40000.0,-0.150625281221842,34299.0,-0.2434064966600851,-0.4589912043162429,-0.4674481289317076,,0.13670349233023554,0.6976969662747425,-0.6143197420723341,-0.13541453356342126,13.0
Штукенция,people,IL,121.0,-0.1745933526385673,-0.312948373395374,-0.3033119485476029,1338.0,12363.0,1770.0,-0.2973860213297224,99000.0,-0.168716499061998,97040.0,-0.2729908756342897,-0.3129477454077574,-0.3027387551022931,2.0586941685209195,0.054638705713884565,1.7626374597806371,-0.37534492765491284,0.1321637063251685,9.0
,,,,,,,,,,,,,,,,,,,,,,
Pensieri del Panda,,IT,802.0,-0.3122209904395027,-0.3187015798040304,-0.3271324064793997,,8273.0,2241.0,-0.3268339875742803,33000.0,-0.1671463178909656,139840.0,-0.278206411732327,-0.3187002879767722,-0.3312190741799631,-1.2151784073922287,0.09950532290104858,1.9553765329576904,-0.3837529638897787,,18.0
Iranian Cheetah Society,,IR,509.0,-0.3797836489963254,-0.49497488904427,-0.5035618763955158,,752807.0,18152.0,-0.3369513517170075,573.0,-0.1706280239658635,4309386.0,-0.2896984585121069,-0.4949707516606881,-0.503473566761228,0.6153302470023919,0.18798336952278413,1.9747714583181208,-0.6831389338803432,,23.0
الغافري QQQ,entertainment,QA,6.0,-0.2771885008174464,-0.4631733559539671,-0.4716792762018936,802.0,71014.0,1021.0,-0.0815324287571128,50000.0,-0.169262649034531,63206.0,-0.2639784816271848,-0.4631706879718398,-0.4716353494805159,-0.8216393921413051,0.1283863281554656,0.4816917921477141,-0.6220750896959468,0.3451460041477131,11.0
Теремок Мультики для ма�…,film,IL,27.0,-0.2559187749754836,-0.3395406678892095,-0.3325461469184444,570.0,15342.0,1206.0,-0.2192016709504211,60000.0,-0.1341042445527185,19031.0,-0.2094198758877168,-0.3395391349122359,-0.3315349205575671,1.068742997217636,0.08689483178056402,1.6345617670904478,-0.4148174072100099,-0.1966856096075965,25.0
라바두비라바,education,KR,334.0,0.4697542243385389,0.4293799247032964,0.4215878962404848,603.0,1209.0,1246.0,-0.2368704506971558,409000.0,-0.1639718211756175,23769.0,-0.2213584339647848,0.4293728986998768,0.4257473785681712,-0.7356072292799511,0.20170303347553725,1.444580227254183,0.35723581571066354,-0.11660188051564331,6.0
Mischief time,,JP,95.0,0.2633127676371359,8.974883312619227,8.931987866418782,,1269.0,1042.0,-0.0896306194743662,310000.0,-0.1352306788710678,5876.0,-0.0788387120298745,8.976253811369965,8.98034724997005,-1.0698538079642657,2.363201364266115,0.6627979702728712,2.3002076502523603,,13.0
Girl Techno Gamerz,,IT,582.0,-0.1226701983773053,-0.2761615146243732,-0.2845804066285082,,9929.0,1965.0,-0.3088707281651,124000.0,-0.1436618690720461,108653.0,-0.2744341099487339,-0.2761607586373233,-0.2835894404372691,-1.1518168820416368,0.03387678778314896,2.14998405742725,-0.32318595356821056,,18.0
arad moghimi,,IR,533.0,-0.3799087650306899,-0.4951012793504246,-0.5036885579217895,,782585.0,18195.0,-0.3369543701335475,532.0,-0.1709352333254134,4339321.0,-0.2897012783569411,-0.4950971235158442,-0.5035982809594706,-0.3676453435283491,0.18809331560313441,1.9712400046401175,-0.6833891919971204,,12.0
AFGHAN STATE,,QA,157.0,-0.3587015972059094,-0.4885749207213982,-0.4971444284790722,,108438.0,2496.0,-0.3301174358105486,10700.0,-0.1652347929871001,617785.0,-0.2878907215710829,-0.4885697322892861,-0.497056470786535,,0.17525260441751608,1.997868789270798,-0.6705440318954122,,12.0
,,,,,,,,,,,,,,,,,,,,,,
Bar Greenzaid,music,IL,4.0,-0.214630483635203,-0.3034432450186134,-0.2928092920958561,656.0,19912.0,1008.0,-0.0763790346643151,80000.0,-0.1407945817162478,9967.0,-0.1525155817106395,-0.3034424532500836,-0.2931009284942603,0.9106298330400132,0.0651281704341804,0.5424856108329976,-0.36160486641882833,-0.11112798307976889,13.0
כאן | חדשות - תאגיד השידו�…,news,IL,97.0,-0.3685232059035216,-0.4178783084306212,-0.4187328947080363,786.0,31724.0,1644.0,-0.2895086903593031,6000.0,1.257793094820943,12423.0,-0.1758027793387497,-0.4178741218665868,-0.4186002305896837,,0.1539978539003931,-0.23017195081717076,-0.5410685691844257,-0.13992573579952175,27.0
כאן 11 - תאגיד השידור הישר…,entertainment,IL,64.0,-0.3538846298828767,-0.4128233237430555,-0.4132108794602107,1188.0,29008.0,1407.0,-0.2727233495999052,13000.0,0.8780140576708007,14106.0,-0.1876008177566313,-0.4128202517404996,-0.413041334343852,0.9187680106079784,0.1460918291298302,-0.310613875959329,-0.5324242909354676,0.3451460041477131,27.0
murali krishna,education,QA,242.0,-0.3657706531475029,-0.4826254139762713,-0.4911644107901033,2008.0,153090.0,3047.0,-0.3330254224771987,7300.0,-0.1369032631619501,1388164.0,-0.2891406067547635,-0.4826205573560941,-0.4911095347053612,-0.0456060311959832,0.1765302128956847,2.4325601507631367,-0.658978742056837,-0.11660188051564331,14.0
,,,,,,,,,,,,,,,,,,,,,,
QNBGROUP,sports,QA,89.0,,-0.4821654135074959,-0.4907042428527846,1124.0,158928.0,2164.0,-0.3231529917937106,,-0.1532536279646572,80217.0,-0.2696957609981599,-0.4821603539505729,-0.4906493014122809,1.6076066118965229,,2.108615607248365,-0.658089648258504,-0.03718867569354867,8.0
مونستر Monster,people,IL,207.0,-0.2978326464875866,-0.4368783987344915,-0.4396299328027489,1548.0,40797.0,1996.0,-0.3127725836925039,40000.0,-0.1670439147711157,145552.0,-0.2790588647991395,-0.4368763388472886,-0.4395002366048559,,0.1301166496883527,1.8723973520440194,-0.5742560281536171,0.1321637063251685,14.0
Vodafone Qatar,tech,QA,185.0,-0.3807845772712413,-0.4850854437683579,-0.4936915448270494,1436.0,172386.0,2710.0,-0.3314131463253091,100.0,-0.1346845288985348,62804.0,-0.2639607958808434,-0.4850805537419709,-0.4935731364506729,1.6535291853157583,0.18471305564576665,2.460662327259434,-0.6637448055854611,-0.3561223927654037,14.0
ילדות ישראלית,entertainment,IL,86.0,-0.3726520350375497,-0.4315083796194698,-0.4336748183197997,1353.0,36717.0,1577.0,-0.2849442555913967,4000.0,-0.1476897251194771,16700.0,-0.2006162725264022,-0.4315045100046596,-0.4335984214347684,,0.16080247580095094,1.9293438007341697,-0.5647618989886423,0.3451460041477131,13.0
KUKAN Drama Arabic,film,CN,46.0,-0.37684342218876,-0.4876423686114389,-0.4962240926044345,1158.0,202442.0,1855.0,-0.303275614578634,2000.0,-0.1345138570321182,126876.0,-0.2774698993759035,-0.4876367744762749,-0.4961269800181573,-0.1868615418399632,0.1837648189917674,2.254604999589151,-0.6687214806144627,-0.1966856096075965,18.0
aSeMaNeAbI77,music,IR,41.0,-0.3807845772712413,-0.4954277353447724,-0.5040155478443078,3158.0,858967.0,8650.0,-0.335948133126971,100.0,-0.1678290053566319,1039541.0,-0.2888387770660392,-0.4954236085463902,-0.5039243246629801,,0.18865124077170758,2.0017286786219746,-0.6840360305252587,-0.11112798307976889,12.0
Motor Sports  My Qatar,,QA,514.0,-0.3785324886526806,-0.4897842261829673,-0.4984069127494574,,188378.0,8544.0,-0.3359260471522876,1200.0,-0.1577593652380545,950486.0,-0.2887037860540683,-0.4897788121456099,-0.498274735385865,-0.8768627399239312,0.18539924203986602,2.129357243833889,-0.6729109456098786,,22.0
CrazyLabs Games,games,IL,238.0,-0.2897001042538951,-0.3996415804326422,-0.3987020550835708,1490.0,28642.0,2052.0,-0.3164535794730737,44000.0,-0.1589540683029704,32162.0,-0.2400652916741153,-0.3996375160059792,-0.3985936186140201,1.3884571159591543,0.11577620751552785,1.990849198460937,-0.5102216661950524,-0.16597271629603552,15.0
FUNNY HD,,IL,145.0,-0.3351172247282037,-0.4356628176867181,-0.4382223602885973,,40992.0,1844.0,-0.3028338950849656,22000.0,-0.1581007089708876,64420.0,-0.2643517983416015,-0.435658891656319,-0.4381556334544843,-0.9599884107967258,0.14599811438044236,1.9154493174393603,-0.5720964082753122,,8.0
xshahruz,games,IR,629.0,-0.3806594612368769,-0.4953750204206563,-0.5039635759360929,9157.0,862194.0,18324.0,-0.336962615564096,158.0,-0.1709693676986967,4416769.0,-0.2897073031552497,-0.4953708692361175,-0.5038671113477227,-0.172329081897167,0.1885691883835339,1.9708946701957342,-0.6839315140335043,-0.16597271629603552,8.0
soutalkhaleejfm,music,QA,88.0,-0.37684342218876,-0.4867326596352632,-0.495303756729797,1709.0,197265.0,2163.0,-0.3230793718780992,2000.0,-0.146153678321728,143401.0,-0.279025757845871,-0.4867289186672013,-0.4952155376142141,1.1210598530117026,0.1834220011479895,2.210545609169718,-0.6669511497273004,-0.11112798307976889,15.0
CCTV热播剧场,entertainment,CN,130.0,-0.378907836755774,-0.4879129718885684,-0.4964558006952257,1914.0,213294.0,2225.0,-0.3264658879962234,1000.0,-0.0099233945480251,182646.0,-0.2816012373673493,-0.4879087128522648,-0.4963977054846751,0.8931908811086569,0.18487404870337823,32.89861008914483,-0.6692523746249109,0.3451460041477131,8.0
Leoucifero,,IT,827.0,-0.1433143440474457,-0.3625575098990057,-0.3710919788444428,,18409.0,2308.0,-0.3286008655489538,114000.0,-0.1689213053016979,429953.0,-0.2866984919204753,-0.3625534888556179,-0.3698967191631359,1.2367382341563615,0.051959691710651304,1.945289642192049,-0.45028490955694445,,10.0
syaep,,IR,18.0,,-0.4954589877640699,-0.504048030286942,,864879.0,4365.0,-0.3348143864265555,,-0.139395072411632,525164.0,-0.2875074620856443,-0.4954548103372845,-0.5039532020460753,-0.7175869789508836,,2.4019097707977264,-0.6840978700329814,,5.0
life_tuning_tips,,QA,425.0,-0.3134721507831475,-0.4805840912957358,-0.4892035540030814,,212910.0,5491.0,-0.3345640787134768,32400.0,-0.1635280743229344,2485695.0,-0.2893716928060272,-0.4805789277025092,-0.4890610453420433,-1.2930723926856167,0.1506497287306388,2.045912178069078,-0.6550404101153566,,16.0
IL MONDO VIRTUALE OFFICIAL CHANNEL,entertainment,IT,126.0,-0.2559187749754836,-0.3706732234901337,-0.3791043146942289,996.0,18972.0,1219.0,-0.2228826667309908,60000.0,-0.1242394106738409,25860.0,-0.2291216486344036,-0.3706698034620823,-0.3793991830379098,1.1757019023966164,0.09486223727180867,1.793977172960944,-0.46309920527197185,0.3451460041477131,34.0
Aris Mascots,entertainment,CN,186.0,-0.3757799358966618,-0.4871413258088873,-0.4957606764228524,2203.0,218317.0,2685.0,-0.3312290965362806,2500.0,-0.1402484317437148,261170.0,-0.2843710656811345,-0.4871389180648475,-0.495630649996208,,0.1830579361850785,2.361731196692148,-0.6677502659311212,0.3451460041477131,12.0
그린보이,,KR,335.0,0.1400734737881165,0.0695798581761603,0.0614658822352301,,2540.0,1248.0,-0.2390790481654977,250000.0,-0.1627429837374182,29730.0,-0.2346391120490935,0.0695775089287713,0.0616396744661979,-1.405262983444004,0.009746292440419253,1.469059019780821,0.0672637190310095,,4.0
عمو صابر القناه الرسميه,entertainment,IL,28.0,,-0.4537854555275029,-0.4581449251042818,1006.0,53324.0,1211.0,-0.2236188658871048,,-0.1320561821557196,11600.0,-0.1695666956554481,-0.4537825384992077,-0.4580990761546271,0.1345964720946906,,1.6933615847186558,-0.6047381013931286,0.3451460041477131,23.0
Ninna e Matti,entertainment,IT,86.0,-0.318476792157727,-0.3926208311224409,-0.4010841008767505,945.0,19890.0,1165.0,-0.1868089080814074,30000.0,-0.1228399013692251,9934.0,-0.1542965600289504,-0.3926173222381198,-0.3987380055294962,-0.3984541586070772,0.12504062283017564,1.520751042610397,-0.49859624544379794,0.3451460041477131,13.0
깨비키즈 [KEBIKIDS],education,KR,192.0,0.0981596022760135,0.1132609504394837,0.1052089049827115,442.0,2704.0,1077.0,-0.1176061874066962,230000.0,-0.0901391717638111,4237.0,-0.0277886313855084,0.1132549957800544,0.1093324774844127,,0.011117649848542997,1.3047178613406398,0.10728815277309486,-0.11660188051564331,15.0
THE BEAST | RaMi JaBr | RJ,sports,IL,309.0,-0.339308611879414,-0.4698694064339579,-0.4759019937443485,1142.0,66776.0,2164.0,-0.3234474714561562,20000.0,-0.1592612776625203,214219.0,-0.2829039829505386,-0.4698645556885115,-0.4757954974826723,0.3258436449418898,0.15943073606171046,2.03092350007107,-0.6346227497799689,-0.03718867569354867,26.0
خوانندگان برتر عرب,music,IR,20.0,-0.3807845772712413,-0.4954651378385501,-0.5040534440273811,2615.0,867287.0,4429.0,-0.3348511963843613,100.0,-0.1682727522093149,1125415.0,-0.2889331869988503,-0.4954610105322571,-0.5039626774374034,0.7932075567022185,0.18866548306448963,1.9899311801107231,-0.6841101587896598,-0.11112798307976889,18.0
OGAANSHO,people,QA,20.0,-0.3538846298828767,-0.48888091830472,-0.4974876596229076,865.0,224230.0,1287.0,-0.2638153398109263,13000.0,-0.1338311695664519,131692.0,-0.2779699515803485,-0.4888751400038592,-0.4973632929819218,0.0142677037683373,0.17300744283106673,1.9712548329776993,-0.6711413742105189,0.1321637063251685,8.0
捷成华视—悬疑剧场,film,CN,81.0,-0.37684342218876,-0.4899082317663643,-0.4985227667948529,1319.0,226371.0,2032.0,-0.3149811811608458,2000.0,-0.0476418770260861,180382.0,-0.2814848710252773,-0.4899043221652975,-0.4984010739369066,0.1479663352420633,0.1846186946172809,6.6114351663428215,-0.673156967261664,-0.1966856096075965,9.0
JoHa,,IT,1593.0,-0.341373026446428,-0.3791880643638555,-0.3876580245879196,,19977.0,5045.0,-0.334733404519383,19000.0,-0.1649275836275502,405121.0,-0.2859187868446566,-0.3791835664642242,-0.3889287194593355,-1.1506542852462132,0.12944457712425228,2.02957805575627,-0.4767198389174626,,4.0
KBS Kpop,music,KR,48.0,-0.2559187749754836,0.0631658325401909,0.0550776685171574,231.0,2709.0,483.0,0.3086531239832797,60000.0,1.4093155778255702,755.0,0.534393139577937,0.0631639469227352,0.0522364765958139,1.1472182809087363,-0.016165322483992193,0.2190092331623127,0.06124931787461302,-0.11112798307976889,8.0
פאר טסי Peer Tasi,music,IL,203.0,-0.378907836755774,-0.4731468940850169,-0.4795833372428989,1587.0,100517.0,1990.0,-0.3128462036081153,1000.0,-0.167521795997082,32800.0,-0.2412583168805499,-0.4731445508696806,-0.4793961461873587,1.281498210780174,0.1792790661054671,1.8674955204847772,-0.6408290581404729,-0.11112798307976889,17.0
World Status Comparison,,QA,111.0,-0.3726520350375497,-0.4905312719647275,-0.4991009542737429,,224470.0,2211.0,-0.3258033087557208,4000.0,-0.1491575031706596,272387.0,-0.2846569189506684,-0.4905276885964126,-0.4990237425098975,-1.0971748326567228,0.18279747674721344,2.1842904435249944,-0.6743797724406595,,23.0
Mehrad music,people,IR,167.0,-0.380972251322788,-0.4954549713888991,-0.5040436992945908,6522.0,868093.0,15568.0,-0.3367601607961647,20.0,-0.1711741739383966,2287678.0,-0.2894570272540868,-0.495450877690001,-0.5039530215624309,,0.1887545958790964,1.9673537955402105,-0.6840900756232084,0.1321637063251685,12.0
中华国宝,autos,CN,137.0,-0.374779007621746,-0.4887600505144251,-0.4973728883255999,930.0,229747.0,2259.0,-0.3275701867303943,3000.0,-0.0001950981622808,306176.0,-0.2853166774037243,-0.4887579973188174,-0.4972550027953147,0.8931908811086569,0.1831770066969507,1679.0019080699003,-0.670912214424867,-0.3696752390631477,4.0
