channel_name,channel_type,country,country_rank,daily_subs_average,daily_views_average,estimated_monthly_income,people_rank,social_blade_rank,subscriber_rank,subscribers,subscribers_last_30_days,uploads,video_view_rank,views,views_last_30_days,yearly_income,channel_age
リアルピース,comedy,JP,417.0,-0.27468618013015667,-0.14122273045394432,-0.14945344526995202,795.0,4843.0,1481.0,-0.27677244495853187,51000.0,-0.12888168544037157,13937.0,-0.18601350893401258,-0.1412249364711901,-0.1493096090444526,-0.6792212847019014
labregah.net,sports,QA,140.0,-0.37684342218876,-0.49182943972694954,-0.5003677695364794,1211.0,290591.0,2341.0,-0.3293370647050678,2000.0,2.5650030540787045,293667.0,-0.285114020083472,-0.4918253827103032,-0.5003232247491828,0.7937888550999302
ebi fisher,film,IR,273.0,-0.38097225132278806,-0.49554019384955356,-0.5041281536454398,4818.0,876118.0,17136.0,-0.33687648026283074,20.0,-0.15762282774492126,3674309.0,-0.28963912448665796,-0.49553600276902043,-0.504035141620608,0.9513207208798423
SANY Group,entertainment,CN,233.0,-0.3651450729756805,-0.4892072487873438,-0.4978319735148309,2427.0,280029.0,3005.0,-0.332885544637537,7600.0,-0.1535267029509237,543338.0,-0.287564780206164,-0.489201466055047,-0.4976881635417431,0.3049169026242632
CoComelon Italiano - Canzoni per Bambini,,IT,282.0,-0.35182021531586266,-0.38851747632689565,-0.39707793295185745,,22940.0,1528.0,-0.2806006805703244,14000.0,-0.1574521558785047,28789.0,-0.23491058438944273,-0.38851314459433545,-0.39849435260963023,-0.8698871591513889
Fahad فهد السالم,comedy,SA,908.0,-0.27280943961468934,-0.2998868703166352,-0.288911398979744,1384.0,11974.0,2140.0,-0.32123887398781437,52000.0,-0.06440185430819297,91417.0,-0.2712686200489996,-0.2998863360256018,-0.2928753239388288,1.272778734814496
Whynotstitching,,IL,548.0,-0.34181093256670375,-0.48037323159927126,-0.48747873629920174,,111699.0,2766.0,-0.33143523229999255,18800.0,-0.16916024591468112,907088.0,-0.2886191095698034,-0.48036974433636326,-0.4873464507207641,-0.8791879335147784
BUMPドラマ【公式】,film,JP,911.0,-0.28532104305113803,-0.09992272110825734,-0.10820074312443129,1324.0,4886.0,2038.0,-0.3149811811608458,46000.0,-0.1476214563729105,32077.0,-0.23879828275677534,-0.09992377265932553,-0.1107763509767559,-0.7559526731998659
FOOD DILEX,,KR,144.0,-0.17271661212310005,-0.14570550719140166,-0.1540009872387496,,3672.0,978.0,-0.050612064200326976,100000.0,-0.15659879654642186,4257.0,-0.03123703463131721,-0.14570564417403725,-0.1495713103287531,
雑学博士ミヤジマくん,,JP,809.0,-0.34349999903062434,-0.13602905531126355,-0.1442562544484691,,4928.0,1923.0,-0.30739832985287213,18000.0,-0.14226235976743035,11962.0,-0.17114096546711263,-0.13602882165612368,-0.13997860463180659,
太合音樂 Taihe Music,music,CN,54.0,-0.37890783675577405,-0.49092123689146283,-0.4995567912187105,1480.0,300539.0,1902.0,-0.3065148908655354,1000.0,-0.11191690191856492,78790.0,-0.2693364588287279,-0.49091676965744413,-0.49941178234523964,1.214067596645599
JTBC Voyage,entertainment,KR,132.0,-0.29783264648758667,-0.06859198249500123,-0.07680104857797192,733.0,3680.0,949.0,-0.03073468698525037,40000.0,0.32800690095677537,1378.0,0.2751155125880584,-0.06859228807797893,-0.0728386889353983,0.8821462115521315
Anyma,music,IT,494.0,-0.23339788878987608,-0.4064080429898453,-0.414943276400705,1436.0,23050.0,1856.0,-0.3027602751693543,71000.0,-0.16844342407573154,133122.0,-0.2777108308497302,-0.40640668973446353,-0.41481007405843484,-0.8460539248452029
Il BARISTA DI TIK TOK Tony Berry,,IT,504.0,-0.34556441359763834,-0.3892557362879698,-0.3977275818045428,,23081.0,1867.0,-0.3037909539879138,17000.0,-0.14690463453396094,77083.0,-0.26833266076778384,-0.38925365371049225,-0.39853947352071656,
日テレNEWS,news,JP,165.0,-0.29783264648758667,-0.1701415102654388,-0.17847109402323172,346.0,5007.0,1144.0,-0.17208492495912844,40000.0,1.6233722326852271,3685.0,-0.0009935911262294718,-0.17014244500721196,-0.17807870195307485,-0.5216894189219897
出色中国电视剧,people,CN,67.0,-0.37890783675577405,-0.49056792138816063,-0.49910311976991856,1519.0,300860.0,1972.0,-0.31122656546466465,1000.0,-0.01558970051305512,113994.0,-0.2759528027333691,-0.49056534160231885,-0.49905081505654925,0.11483232657248775
KBS WORLD TV,entertainment,KR,12.0,,-0.04521956577086929,-0.053413689881298736,132.0,3745.0,260.0,1.1059568100546857,,2.2205872276500744,259.0,1.2206551000629613,-0.045222322412148755,-0.0534096246216393,2.2034374695511705
Islam Faith,,QA,258.0,-0.29470474562847454,-0.48940467872933113,-0.4979521585525777,,299401.0,3217.0,-0.3326941328569474,41400.0,-0.15919300891595367,2846764.0,-0.2895163818671046,-0.4894022820865471,-0.4978957197327401,-1.373872869967564
Reza Deljavan,travel,IR,27.0,-0.3807845772712413,-0.49549977907439785,-0.504088091966191,1644.0,877262.0,5684.0,-0.33532236384427416,100.0,-0.16687324290469913,1001100.0,-0.2887914421464277,-0.4954956554813582,-0.5039948035260969,1.0111944558441628
Nathan_FG,entertainment,IT,150.0,-0.2771885008174464,-0.3783571767504058,-0.3867918261176725,1024.0,23104.0,1251.0,-0.24423244225829538,50000.0,-0.10887894269635004,16514.0,-0.20012077762718114,-0.3783552003342861,-0.38887457436603196,-0.9326673861042687
그대는왜,,KR,920.0,-0.0019332252155757662,0.024405929466557407,0.016315286973597232,,3786.0,1926.0,-0.3065885107811468,182000.0,-0.14799693447902695,65991.0,-0.26309874323126037,0.024402269175883062,0.013856629625810616,-1.280865126333668
Bento Club,education,JP,226.0,-0.19336075779324036,-0.14333295907100307,-0.15151066663678903,575.0,5044.0,1215.0,-0.21993787010653507,90000.0,-0.11150728943916516,9773.0,-0.15121225436560717,-0.1433335048019417,-0.1494359475954942,-0.8076882305962207
Rashed AlMajid | راشد الماجد,music,SA,126.0,-0.318476792157727,-0.1965651170021026,-0.1752228497598049,679.0,6540.0,1031.0,-0.09404781441104992,30000.0,-0.1395316099047653,3181.0,0.03061984460065693,-0.19656648781877362,-0.17789821830872965,1.1919782575325486
,,,,,,,,,,,,,,,,,
AJ360 - الجزيرة 360,people,QA,12.0,-0.36014043160110104,-0.4904456729689008,-0.498987265724523,757.0,314463.0,1174.0,-0.192698501330319,10000.0,-0.16598574919933298,1719801.0,-0.2892750680793301,-0.49043983158263127,-0.49894252486994217,-0.06595147511589808
Ya Ali,education,IR,8.0,,-0.49550630568405035,-0.5040945884547178,1862.0,877274.0,2809.0,-0.331987381667078,,-0.15185411866004134,473638.0,-0.28719126059706446,-0.495502182002382,-0.5040013009372933,
江西广播电视台今视频 China Jiangxi…,entertainment,CN,96.0,,-0.491316724334058,-0.499905436102985,1826.0,301564.0,2114.0,-0.3202081951692548,,0.6428964944953395,61647.0,-0.26350335649707884,-0.49131421805312153,-0.49980884636279904,0.41768879178036195
annalisaufficiale,music,IT,512.0,-0.34137302644642803,-0.425550212565381,-0.4341079175549233,1457.0,23247.0,1878.0,-0.3046007730596391,19000.0,-0.16813621471618173,19462.0,-0.2120149038181549,-0.42554696773682177,-0.43396841290567606,1.3088192354726311
MBN MUSIC,music,KR,352.0,-0.21463048363520307,-0.11187721078055725,-0.12011097209032966,878.0,3875.0,1266.0,-0.2538030312877767,80000.0,-0.01599931299245488,18482.0,-0.20699254469781708,-0.1118765102009075,-0.12050441940696129,-0.7449080036433408
【2chショート】菊太郎,,JP,1021.0,-0.3122209904395027,-0.23509043866341928,-0.24343597929176833,,5149.0,2169.0,-0.32293213204687643,33000.0,-0.1561209153204555,59499.0,-0.2629792538202071,-0.23508969652821943,-0.24507423073400697,-1.343064054888836
天下一场梦,animals,CN,142.0,-0.37890783675577405,-0.4911082493603511,-0.4996758935083695,883.0,302870.0,2268.0,-0.3280119062240627,1000.0,-0.1256389199784568,232652.0,-0.28361787217720313,-0.49110503468697553,-0.4996012901718021,
Jipyeong,,KR,1169.0,-0.07887958634973506,-0.021503246922741567,-0.029593231949501978,,3922.0,2224.0,-0.32558244900888667,145000.0,-0.16888717092841463,126933.0,-0.2761421311398881,-0.021505112358516237,-0.033971536125663025,-1.0152117585793516
あきらをプロデュース,,JP,1034.0,-0.356011602467073,-0.4399725137566608,-0.44850846712278225,,5174.0,2188.0,-0.32433091044349294,12000.0,-0.1589882026762538,190815.0,-0.28187248827488814,-0.43996806899892643,-0.44840710445329074,-1.2111093186082458
Ricreo Lab,,IT,645.0,-0.3351172247282037,-0.379451387960988,-0.38798284901426233,,23573.0,2040.0,-0.31512842099206856,22000.0,-0.1639376868023342,67074.0,-0.265069713695583,-0.3794471375055682,-0.38893774364155276,-1.0745041951459606
이노냥 inoCat,,KR,109.0,0.2820801727918089,-0.08905629257205941,-0.09726498743756096,,3998.0,866.0,0.032578440440549174,320000.0,-0.15038634060885886,4508.0,-0.042198890123769116,-0.08905878862170273,-0.1011114518220713,
Kamui - Minecraft Animation,games,JP,87.0,0.32587078481937926,-0.16383592675907974,-0.17219115511393984,518.0,5194.0,1031.0,-0.08521342453768255,340000.0,-0.16325499933666793,24699.0,-0.2252979733209219,-0.1638376583515718,-0.16868452826490804,
TNT时代少年团 宋亚轩 个人频道 SO…,,CN,100.0,-0.37890783675577405,-0.4908401563177033,-0.4994441854175784,,311474.0,2129.0,-0.321165254072203,1000.0,-0.07832867860778475,125593.0,-0.277343480804016,-0.49083727997830867,-0.4993305647052843,
소맥거핀,film,KR,65.0,-0.026956432088473096,-0.10067026893691386,-0.10885039197711664,153.0,4028.0,657.0,0.18423546660002252,170000.0,-0.1582372464640209,4667.0,-0.047815037301507816,-0.10067264911012819,-0.11082147188784218,
Snow Man,music,JP,96.0,-0.339308611879414,-0.17200096645777363,-0.18031176577250693,667.0,5259.0,1045.0,-0.09920120850384756,20000.0,-0.15222959676615777,3318.0,0.021813325163926377,-0.17199999329858837,-0.17819601632189921,-0.5414535644441927
生娱骗,film,CN,302.0,-0.37703109624030673,-0.49193901146207664,-0.5004825408337872,2187.0,313775.0,3639.0,-0.3341959791354198,1900.0,-0.11539860799346285,435614.0,-0.2868762843017208,-0.4919349780594944,-0.50043151493579,0.06716585796011569
SIUU,,IT,750.0,-0.3122209904395027,-0.42353248608897365,-0.43205069618808634,,23682.0,2166.0,-0.32293213204687643,33000.0,-0.16868236468871473,230315.0,-0.2833890922131171,-0.42353044008717444,-0.43195602027122726,
MBC DRAMA,entertainment,SA,127.0,-0.318476792157727,-0.35941959128513035,-0.3544176582921851,831.0,17902.0,1032.0,-0.09552021272327782,30000.0,0.3960025725371352,3261.0,0.02627693878422705,-0.359415738363428,-0.3508737430491536,0.485700704312649
Khoobo com,,IR,865.0,,-0.49557282689781595,-0.5041614373216591,,878543.0,18593.0,-0.33698374447987656,,-0.17124244268496322,4435291.0,-0.28971023180678235,-0.49556872741482033,-0.5040679734003509,-0.8245458841298644
אודיה - הערוץ הרשמי,music,IL,358.0,-0.374779007621746,-0.46339639028766805,-0.4687558563648095,1786.0,57567.0,2240.0,-0.3274229468991715,3000.0,-0.16977466463378077,69251.0,-0.26630698214636134,-0.46339242233995454,-0.4686663935310376,-0.5054130637860579
Faz Recipes,,QA,678.0,-0.37690598020594224,-0.491294885294067,-0.4999032706068094,,327321.0,11801.0,-0.33636923904426824,1970.0,-0.16916024591468112,1862738.0,-0.28933286921588763,-0.491289116049184,-0.49978177381614725,-1.0175369521701991
TBS NEWS DIG Powered by JNN,news,JP,158.0,-0.2771885008174464,-0.17450818865811654,-0.1828020863744675,339.0,5262.0,1136.0,-0.1654591325541029,50000.0,1.6639580025190865,3958.0,-0.016011267544548215,-0.17451019369234028,-0.17834040323737535,1.6320211446004202
百纳经典独播剧场,people,CN,237.0,-0.37915806882450304,-0.4910067103755655,-0.49956220495914955,2283.0,314374.0,3025.0,-0.3329223545953427,900.0,-0.14274024099339672,255588.0,-0.28425064163171915,-0.49100462667122546,-0.499492999985195,0.391530363883329
PANDA BOI ITALIA,,IT,545.0,-0.2790652413329137,-0.39018364446413795,-0.39870205508357087,,23786.0,1918.0,-0.30680937052798096,49000.0,-0.16980879900706408,101811.0,-0.27380130658528107,-0.39018242785618046,-0.3985936186140201,-1.2279669721418893
