,matchId,playerId,interveningOpponents,interveningTeammates,minute,second,outcome,converted_seconds,distance,angle,angle_degrees,interferenceOnShooter_encoded,bodyPart_head,bodyPart_left foot,bodyPart_other,bodyPart_right foot,playType_free kick,playType_olimpico,playType_open play,playType_penalty
6421,m_235,p_31,3,0,46.0,54,missed chance,1.0,28.513724765452864,0.20269161047895284,11.61337382315365,2.0,False,False,False,True,False,False,True,False
6422,m_140,p_90,1,0,1.0,44,,1.0,3.08262874832504,0.245765445025887,14.081322750137778,,False,False,False,True,False,False,True,False
6423,m_136,p_61,4,3,36.0,27,missed chance,1.0,25.74953591814812,-0.06801481737784577,-3.8969619801036113,1.0,False,False,False,True,False,False,True,False
6424,m_9,p_23,1,0,70.0,27,missed chance,1.0,11.05126689570024,-1.0767936720998206,-61.69573281771358,2.0,False,True,False,False,False,False,True,False
6425,m_113,p_144,3,0,35.0,33,blocked shot,1.0,20.500243900988107,-0.9321732280910103,-53.40959174470073,3.0,False,False,False,True,False,False,True,False
6426,m_118,p_130,3,1,90.0,23,missed chance,1.0,18.071502427855854,1.2182431929847197,69.8001933785659,3.0,False,False,False,True,False,False,True,False
6427,m_205,p_52,2,0,59.0,2,missed chance,1.0,20.286571913460392,0.7596019343350133,43.52198494736976,2.0,False,True,False,False,False,False,True,False
6428,m_135,p_65,3,0,71.0,42,saved by keeper,1.0,28.669879664902677,0.47924696758668234,27.45882858715986,2.0,False,True,False,False,False,False,True,False
6429,m_66,p_65,3,0,84.0,16,missed chance,1.0,23.32575615065887,0.5018101922502005,28.75160613258494,1.0,False,False,False,True,False,False,True,False
6430,m_78,p_10,2,0,72.0,5,saved by keeper,1.0,15.96602016784396,-1.065401190994825,-61.04299173221481,2.0,False,False,False,True,False,False,True,False
6431,m_79,p_9,2,0,44.0,40,saved by keeper,1.0,16.396478280411316,1.0798703562290655,61.8720138332142,2.0,False,True,False,False,False,False,True,False
6432,m_13,p_154,5,1,68.0,51,blocked shot,1.0,21.485346168958973,-0.1631592393781661,-9.348335804933624,1.0,False,False,False,True,False,False,True,False
6433,m_62,p_54,2,0,30.0,34,blocked shot,1.0,4.844336899927584,-0.20792148688160617,-11.913023668400745,2.0,True,False,False,False,False,False,True,False
6434,m_69,p_130,3,1,44.0,24,missed chance,1.0,26.709056516470213,0.19746898667991253,11.314139521484059,2.0,False,True,False,False,False,False,True,False
6435,m_113,p_93,3,0,6.0,9,missed chance,1.0,23.995482908247546,-0.7559255679197557,-43.31134466783186,2.0,False,False,False,True,False,False,True,False
6436,m_135,p_109,2,0,45.0,57,missed chance,1.0,14.686592525157087,1.2059689884744926,69.09693326324944,2.0,False,True,False,False,False,False,True,False
6437,m_220,p_36,2,0,2.0,22,blocked shot,1.0,20.7608501752698,0.4207674844623048,24.108201016026506,2.0,False,True,False,False,False,False,True,False
6438,m_172,p_58,2,0,80.0,55,missed chance,1.0,25.194961797946828,-0.019846540323499834,-1.137122998472744,2.0,False,True,False,False,False,False,True,False
6439,m_197,p_92,1,0,10.0,19,blocked shot,1.0,17.812897013119457,-0.795322410812648,-45.56861749173456,2.0,False,False,False,True,False,False,True,False
6440,m_136,p_117,1,0,37.0,19,missed chance,1.0,15.393466146388214,-1.1001761404948267,-63.035449571345474,2.0,False,False,False,True,False,False,True,False
6441,m_64,p_103,2,0,91.0,10,blocked shot,1.0,13.721005794037113,0.47212198240377673,27.050597007086125,2.0,False,True,False,False,False,False,True,False
6442,m_175,p_152,3,0,45.0,11,saved by keeper,1.0,7.234320977120106,0.034564375389463636,1.9803928313221175,3.0,True,False,False,False,False,False,True,False
6443,m_135,p_124,3,0,25.0,53,saved by keeper,1.0,8.414000237699069,0.2095161783919709,12.004392761569987,3.0,True,False,False,False,False,False,True,False
6444,m_120,p_93,1,0,39.0,3,saved by keeper,1.0,24.852784552238813,-0.5490453300807279,-31.45798017499289,1.0,False,True,False,False,False,False,True,False
6445,m_240,p_131,2,0,90.0,30,blocked shot,1.0,19.654070825149685,0.6231476857111637,35.703732404594355,2.0,False,False,False,True,False,False,True,False
6446,m_12,p_42,2,0,24.0,36,missed chance,1.0,7.766298989866409,-0.09672183206521198,-5.541752764109762,3.0,True,False,False,False,False,False,True,False
6447,m_211,p_51,2,0,7.0,1,missed chance,1.0,18.20767146012911,0.7173833460196025,41.10303801989639,2.0,False,False,False,True,False,False,True,False
6448,m_238,p_46,1,0,22.0,17,missed chance,1.0,8.658689277252073,0.20351099890125282,11.66032132153332,3.0,True,False,False,False,False,False,True,False
6449,m_14,p_104,4,0,62.0,33,missed chance,1.0,29.82793656959864,0.35865295396740793,20.54930057223227,1.0,False,True,False,False,False,False,True,False
6450,m_133,p_113,4,1,64.0,49,missed chance,1.0,23.98694645010073,0.0625748405766852,3.585274268748033,1.0,False,True,False,False,False,False,True,False
6451,m_4,p_1,2,0,80.0,20,blocked shot,1.0,12.380973305843124,0.4820703799889205,27.620598201633,3.0,False,False,False,True,False,False,True,False
6452,m_64,p_111,2,0,37.0,38,missed chance,1.0,5.115437420201718,-0.7508337880079846,-43.01960716867788,2.0,False,False,False,True,False,False,True,False
6453,m_104,p_86,2,1,59.0,52,missed chance,1.0,7.82387372086232,-1.0356376284952227,-59.33766521771374,3.0,True,False,False,False,False,False,True,False
6454,m_92,p_79,2,0,78.0,12,missed chance,1.0,11.290960986559115,0.7540800857671911,43.20560632932319,2.0,False,True,False,False,False,False,True,False
6455,m_52,p_95,2,0,64.0,54,missed chance,1.0,12.854901788811924,0.3156005704327187,18.08258069771606,3.0,True,False,False,False,False,False,True,False
6456,m_72,p_86,1,0,1.0,39,saved by keeper,1.0,15.981514321240025,0.5966799282717885,34.187241610142166,2.0,False,True,False,False,False,False,True,False
6457,m_13,p_155,1,0,17.0,58,hit the post,1.0,15.478181417724759,-1.5223220403237072,-87.22262797029275,1.0,False,False,False,True,False,False,True,False
6458,m_231,p_33,1,0,69.0,21,saved by keeper,1.0,7.234320977120106,0.034564375389463636,1.9803928313221175,2.0,False,False,False,True,False,False,True,False
6459,m_147,p_76,1,0,40.0,43,saved by keeper,1.0,15.366889730846644,-0.9466887768919166,-54.241271428308835,1.0,False,False,False,True,False,False,True,False
6460,m_83,p_48,2,0,45.0,13,saved by keeper,1.0,15.513922779232853,0.7853981633974483,45.0,3.0,False,True,False,False,False,False,True,False
6461,m_133,p_14,2,1,75.0,43,missed chance,1.0,7.24486024709932,0.4636476090008061,26.56505117707799,2.0,True,False,False,False,False,False,True,False
6462,m_134,p_121,2,0,14.0,16,missed chance,1.0,13.558532368954982,0.562430115148711,32.22487186907805,2.0,False,True,False,False,False,False,True,False
6463,m_236,p_105,1,0,10.0,20,missed chance,1.0,8.481332442488032,-0.42409041816446247,-24.298591092761924,1.0,False,False,False,True,False,False,True,False
6464,m_92,p_83,2,0,48.0,17,hit the post,1.0,4.762110876491643,-0.8225281935378076,-47.12739402023613,1.0,False,False,True,False,False,False,True,False
6465,m_223,p_112,1,0,16.0,36,missed chance,1.0,11.817076626645019,0.7704381783809457,44.142855996975456,2.0,True,False,False,False,False,False,True,False
6466,m_108,p_75,2,0,25.0,37,blocked shot,1.0,14.599263680062773,-1.2219668026118056,-70.0135404947522,3.0,False,False,False,True,False,False,True,False
6467,m_207,p_130,3,1,62.0,26,missed chance,1.0,14.920405490468415,-0.3588491139478509,-20.56053971122102,1.0,False,True,False,False,False,False,True,False
6468,m_56,p_141,2,1,39.0,52,missed chance,1.0,21.096336174795848,-0.5062697753002906,-29.007121419743182,2.0,False,False,False,True,False,False,True,False
6469,m_75,p_138,3,0,82.0,29,blocked shot,1.0,26.11175405827805,0.11475954538026727,6.575237609129358,3.0,False,True,False,False,False,False,True,False
6470,m_60,p_68,1,0,79.0,39,saved by keeper,1.0,7.337261069363691,0.1711983459364268,9.808942681777904,1.0,True,False,False,False,False,False,True,False
6471,m_165,p_111,1,0,4.0,23,saved by keeper,1.0,12.05159740449373,-0.4269021806628873,-24.45969321691483,1.0,False,False,False,True,False,False,True,False
6472,m_161,p_42,0,0,12.0,28,goal,1.0,25.617993676320555,0.7235303175330683,41.455233544405125,1.0,False,True,False,False,False,False,True,False
6473,m_234,p_46,3,0,63.0,0,missed chance,0.0,15.041070440630216,0.8672900791559777,49.69206114920461,2.0,False,False,False,True,False,False,True,False
6474,m_31,p_77,2,0,77.0,50,blocked shot,1.0,12.583850761988558,0.6869036786641454,39.356681719466025,2.0,True,False,False,False,False,False,True,False
6475,m_63,p_119,1,0,44.0,43,saved by keeper,1.0,13.340483499483819,1.207551217179771,69.18758829028636,1.0,False,True,False,False,False,False,True,False
6476,m_66,p_131,3,0,22.0,15,saved by keeper,1.0,8.70979333853565,0.4122789578035227,23.621844264194007,3.0,False,False,False,True,False,False,True,False
6477,m_161,p_28,2,0,17.0,40,missed chance,1.0,24.945011525353124,-0.020045430165498215,-1.148518547007275,2.0,False,True,False,False,False,False,True,False
6478,m_223,p_6,3,0,93.0,44,missed chance,1.0,1.9039432764659772,-0.40489178628508343,-23.19859051364819,3.0,True,False,False,False,False,False,True,False
6479,m_8,p_147,6,1,64.0,23,missed chance,1.0,14.884599423565286,1.0247310747808107,58.712765720845205,3.0,True,False,False,False,False,False,True,False
6480,m_11,p_140,2,0,90.0,29,saved by keeper,1.0,15.346312260605153,0.8199625387869119,46.98039283132212,2.0,False,True,False,False,False,False,True,False
6481,m_84,p_11,2,0,51.0,47,goal,1.0,8.042412573351358,-0.12466344611008218,-7.142689321664289,3.0,True,False,False,False,False,False,True,False
6482,m_58,p_57,3,0,17.0,23,saved by keeper,1.0,25.257151462506616,-0.1586396239916759,-9.089380918265347,1.0,False,False,False,True,False,False,True,False
6483,m_12,p_147,1,0,12.0,33,blocked shot,1.0,7.681985420449586,0.22982352416509003,13.167917967482545,2.0,False,True,False,False,False,False,True,False
6484,m_40,p_100,4,0,30.0,46,goal,1.0,13.854187092716773,0.23605032894702743,13.524687601339437,3.0,False,False,False,True,False,False,True,False
6485,m_116,p_73,2,0,3.0,31,blocked shot,1.0,26.323443923620633,-0.21982268057979568,-12.594911838474696,3.0,False,False,False,True,False,False,True,False
6486,m_181,p_106,1,0,89.0,42,missed chance,1.0,10.27875965279858,0.09744213148503555,5.583022880851374,2.0,True,False,False,False,False,False,True,False
6487,m_165,p_142,7,2,81.0,27,blocked shot,1.0,31.29019814574526,-0.08767965818366745,-5.023674363073835,1.0,False,True,False,False,True,False,False,False
6488,m_167,p_119,2,0,31.0,28,missed chance,1.0,28.922828354087365,-0.12967272467641702,-7.429699841920619,1.0,False,False,False,True,False,False,True,False
6489,m_129,p_49,4,2,69.0,27,saved by keeper,1.0,27.795053516768053,0.1622504776862846,9.296267595405645,1.0,False,False,False,True,False,False,True,False
6490,m_152,p_66,2,0,80.0,17,saved by keeper,1.0,18.33022094793186,0.5920879189949291,33.924138859093205,1.0,False,True,False,False,False,False,True,False
6491,m_228,p_75,3,0,75.0,6,saved by keeper,1.0,27.196398658645965,0.6158468642895764,35.2854261501587,1.0,False,False,False,True,False,False,True,False
6492,m_71,p_160,1,0,66.0,13,saved by keeper,1.0,11.511776578790956,1.262781172290273,72.35203162081511,1.0,False,True,False,False,False,False,True,False
6493,m_40,p_24,2,0,24.0,47,goal,1.0,12.144175558678324,0.33477065194500993,19.18094546129211,1.0,False,False,False,True,False,False,True,False
6494,m_15,p_47,2,0,23.0,49,missed chance,1.0,9.197853010349753,-0.7092158947008513,-40.635077529953385,1.0,False,False,False,True,False,False,True,False
6495,m_197,p_147,2,0,7.0,51,missed chance,1.0,11.511776578790956,0.30801515450462347,17.647968379184892,1.0,False,True,False,False,False,False,True,False
6496,m_155,p_119,2,0,63.0,58,missed chance,1.0,18.173312851541407,-0.8145841125215889,-46.6722317058968,2.0,False,False,False,True,False,False,True,False
6497,m_199,p_26,3,0,5.0,40,blocked shot,1.0,21.6702584202404,-0.20870831824583502,-11.95810578475958,1.0,False,True,False,False,False,False,True,False
6498,m_231,p_26,2,0,66.0,54,saved by keeper,1.0,3.904177250074592,-0.46479308387208795,-26.63068205274073,3.0,True,False,False,False,False,False,True,False
6499,m_65,p_131,2,0,79.0,32,saved by keeper,1.0,12.380569453785235,1.242660163152014,71.1991827176487,1.0,False,True,False,False,False,False,True,False
6500,m_128,p_39,1,0,62.0,54,goal,1.0,8.414000237699069,-1.3612801484029258,-77.99560723843003,1.0,False,True,False,False,False,False,True,False
6501,m_146,p_31,1,0,74.0,46,missed chance,1.0,13.854187092716773,-1.1633455469486398,-66.65478995549543,2.0,False,False,False,True,False,False,True,False
6502,m_42,p_27,3,0,57.0,41,saved by keeper,1.0,18.7417315101887,-0.0667456260632244,-3.824242674381146,3.0,False,True,False,False,False,False,True,False
6503,m_12,p_147,3,0,87.0,55,blocked shot,1.0,25.37925333811064,0.39345750426876436,22.54345441235077,2.0,False,True,False,False,False,False,True,False
6504,m_183,p_4,1,0,24.0,14,missed chance,1.0,14.849033638590763,0.5085375405523282,29.13705479761136,2.0,False,False,False,True,False,False,True,False
6505,m_216,p_130,8,1,18.0,54,blocked shot,1.0,28.067810744694714,-0.3918860631932567,-22.45341747097068,1.0,False,True,False,False,True,False,False,False
6506,m_141,p_112,1,0,83.0,47,goal,1.0,10.97,0.0,0.0,1.0,False,False,False,True,False,False,False,True
6507,m_120,p_26,2,0,62.0,38,blocked shot,1.0,13.396585385836199,-1.148555041407609,-65.80735641112949,2.0,False,False,False,True,False,False,True,False
6508,m_166,p_92,1,0,53.0,0,saved by keeper,0.0,6.363968887416092,-0.19770372624998692,-11.327589108134037,1.0,False,False,False,True,False,False,True,False
6509,m_40,p_144,3,0,90.0,1,missed chance,1.0,19.934124008844734,-0.7942663239606382,-45.50810817231514,2.0,False,False,False,True,False,False,True,False
6510,m_70,p_148,6,3,46.0,36,saved by keeper,1.0,18.695903294572318,-0.7853981633974483,-45.0,1.0,False,True,False,False,False,False,True,False
6511,m_110,p_106,5,1,60.0,26,saved by keeper,1.0,18.237436771651875,0.05485978034930545,3.1432338790299315,1.0,False,True,False,False,False,False,True,False
6512,m_137,p_3,1,0,54.0,30,goal,1.0,10.791353019895142,0.8673966630195163,49.69816795474958,1.0,False,False,False,True,False,False,True,False
6513,m_230,p_84,3,0,42.0,40,missed chance,1.0,13.738850024656358,0.2757001847562613,15.796456997510807,1.0,False,False,False,True,False,False,True,False
6514,m_240,p_21,3,0,56.0,42,saved by keeper,1.0,22.0962191335984,-0.3573934795527203,-20.477138003865957,3.0,False,False,False,True,False,False,True,False
6515,m_220,p_18,4,1,57.0,50,missed chance,1.0,29.49787958481084,0.06785353909679329,3.8877214152721793,1.0,False,True,False,False,False,False,True,False
6516,m_52,p_34,2,0,66.0,54,blocked shot,1.0,30.493541939236906,0.6810916891090889,39.02367924738717,3.0,False,False,False,True,False,False,True,False
6517,m_235,p_150,2,0,89.0,33,saved by keeper,1.0,15.90288653043843,0.8521437894606727,48.824242674381146,1.0,False,True,False,False,False,False,True,False
6518,m_46,p_45,1,0,40.0,17,goal,1.0,9.984513007653403,0.22627336202763532,12.964508660419247,1.0,True,False,False,False,False,False,True,False
6519,m_145,p_50,4,1,82.0,25,blocked shot,1.0,14.34079844360139,0.22789642771035543,13.057503473911629,3.0,False,True,False,False,False,False,True,False
6520,m_40,p_125,2,0,81.0,41,hit the post,1.0,14.515715621353293,1.238152957054626,70.94093883087274,2.0,False,True,False,False,False,False,True,False
6521,m_204,p_125,1,0,60.0,50,hit the post,1.0,7.031016996139321,-1.0918827282473107,-62.560272051800695,2.0,False,False,False,True,False,False,True,False
6522,m_7,p_27,2,0,21.0,58,missed chance,1.0,17.711764451911616,0.014115380921206733,0.8087517530046298,2.0,False,False,False,True,False,False,True,False
6523,m_47,p_159,1,0,70.0,29,goal,1.0,13.01436898201369,-0.6359708991989641,-36.43844841724055,2.0,False,False,False,True,False,False,True,False
6524,m_30,p_63,1,0,46.0,31,missed chance,1.0,7.0354815044885175,-1.170757059346358,-67.07943833569357,3.0,False,False,False,True,False,False,True,False
6525,m_84,p_32,1,0,74.0,50,missed chance,1.0,6.771661539090683,-0.11098337902273463,-6.358879214103449,2.0,True,False,False,False,False,False,True,False
6526,m_225,p_103,2,0,46.0,55,saved by keeper,1.0,12.085052751229513,0.3806600341486479,21.810213386023317,3.0,True,False,False,False,False,False,True,False
6527,m_9,p_4,3,0,47.0,13,missed chance,1.0,15.867476169826128,0.7853981633974483,45.0,2.0,True,False,False,False,False,False,True,False
6528,m_189,p_12,2,0,69.0,24,blocked shot,1.0,19.11289093779379,0.2641411859131052,15.134175148401361,2.0,False,True,False,False,False,False,True,False
6529,m_103,p_81,2,0,19.0,17,blocked shot,1.0,8.077307719778911,-0.1553789902903243,-8.90256036863978,3.0,True,False,False,False,False,False,True,False
6530,m_163,p_82,4,0,53.0,21,saved by keeper,1.0,20.803081502508228,0.7853981633974483,45.0,3.0,False,False,False,True,False,False,True,False
6531,m_88,p_23,1,0,33.0,7,missed chance,1.0,7.918838298639518,1.0789076405893028,61.81685429018456,1.0,True,False,False,False,False,False,True,False
6532,m_62,p_7,2,0,24.0,23,missed chance,1.0,8.921911230224161,0.4636476090008061,26.56505117707799,2.0,True,False,False,False,False,False,True,False
6533,m_186,p_152,5,1,12.0,29,missed chance,1.0,25.885148251458787,0.5586402653844896,32.007729472599515,1.0,False,False,False,True,True,False,False,False
6534,m_134,p_147,2,0,80.0,38,missed chance,1.0,15.164722219678145,-0.9370548659133953,-53.689288989034814,3.0,False,False,False,True,False,False,True,False
6535,m_20,p_23,3,1,86.0,18,missed chance,1.0,25.348445711719684,0.2284251513600406,13.087797107567344,1.0,False,True,False,False,False,False,True,False
6536,m_223,p_63,3,0,71.0,36,missed chance,1.0,27.236279114445864,0.0642968280798413,3.6839368850531473,1.0,False,False,False,True,False,False,True,False
6537,m_24,p_28,5,1,39.0,50,missed chance,1.0,13.066694302691864,-1.1581667791536887,-66.35806841776646,1.0,True,False,False,False,False,False,True,False
6538,m_207,p_68,0,0,42.0,24,goal,1.0,7.268796324014039,0.10336473422294937,5.922363021466461,1.0,False,True,False,False,False,False,True,False
6539,m_56,p_9,2,0,89.0,20,missed chance,1.0,22.935304663335085,-0.8162335440166746,-46.76673716916116,2.0,False,False,False,True,False,False,True,False
6540,m_150,p_100,1,0,27.0,52,saved by keeper,1.0,8.16963279468545,1.3549154777857426,77.6309384740745,1.0,False,True,False,False,False,False,True,False
6541,m_130,p_18,1,0,22.0,33,goal,1.0,4.788287794191156,-0.896381542420183,-51.35887921410345,2.0,False,True,False,False,False,False,True,False
6542,m_78,p_34,2,0,56.0,28,missed chance,1.0,29.934176120280977,-0.016704092705737535,-0.9570740126340245,1.0,False,True,False,False,False,False,True,False
6543,m_162,p_156,1,0,37.0,9,saved by keeper,1.0,10.092095917102652,0.14918392114340998,8.547609052729879,1.0,True,False,False,False,False,False,True,False
6544,m_114,p_120,2,1,60.0,22,missed chance,1.0,28.363139812087095,-0.5659991130049015,-32.429360383329,2.0,False,True,False,False,False,False,True,False
6545,m_90,p_100,4,0,18.0,8,missed chance,1.0,23.16249554775996,-0.25042363549389035,-14.348217404122439,1.0,False,False,False,True,False,False,True,False
6546,m_119,p_97,3,0,91.0,28,saved by keeper,1.0,32.346959671660024,-0.3459977083511071,-19.824208409716796,1.0,False,False,False,True,False,False,True,False
6547,m_164,p_124,1,0,80.0,18,missed chance,1.0,3.8713821821153234,-0.2612679490533939,-14.969550802798482,1.0,False,False,False,True,False,False,True,False
6548,m_203,p_94,3,0,40.0,28,missed chance,1.0,22.650496683295934,0.93391763774428,53.50953905557496,2.0,False,False,False,True,False,False,True,False
6549,m_94,p_130,1,0,21.0,27,blocked shot,1.0,10.86190130686152,1.408977438799314,80.72846067235294,3.0,False,True,False,False,False,False,True,False
6550,m_16,p_3,2,0,81.0,13,missed chance,1.0,11.24904440385938,-0.22320078255745443,-12.788462824559339,1.0,False,False,False,True,False,False,True,False
6551,m_21,p_29,4,1,27.0,8,blocked shot,1.0,19.322269535435012,0.3016190462662397,17.281498371816646,1.0,False,False,False,True,False,False,True,False
6552,m_60,p_52,2,0,17.0,1,saved by keeper,1.0,17.84585386021078,-0.9941392109352749,-56.95998103505715,2.0,False,False,False,True,False,False,True,False
6553,m_100,p_140,6,1,85.0,56,blocked shot,1.0,22.445569718766333,-0.022277953627154037,-1.2764327190240903,1.0,False,False,False,True,True,False,False,False
6554,m_61,p_63,3,0,83.0,7,missed chance,1.0,34.981312153777196,0.7247194030903297,41.52336312831616,1.0,False,False,False,True,False,False,True,False
6555,m_75,p_126,1,0,88.0,55,goal,1.0,10.97,0.0,0.0,1.0,False,True,False,False,False,False,False,True
6556,m_232,p_117,2,0,93.0,37,missed chance,1.0,6.953804713967743,-0.25439589432222187,-14.575811070119416,2.0,True,False,False,False,False,False,True,False
6557,m_19,p_16,3,1,19.0,57,saved by keeper,1.0,31.566897218447046,-0.4847582601154465,-27.77460238872003,2.0,False,False,False,True,False,False,True,False
6558,m_127,p_95,2,0,32.0,21,missed chance,1.0,8.939407139178751,-0.5262224495774913,-30.150325445826024,2.0,False,False,False,True,False,False,True,False
6559,m_47,p_14,4,1,34.0,10,missed chance,1.0,30.480278870115345,0.05744576297121954,3.2913997691597836,2.0,False,True,False,False,False,False,True,False
6560,m_2,p_47,3,0,15.0,20,blocked shot,1.0,31.963937492117584,-0.3586608203991723,-20.549751285572196,2.0,False,True,False,False,False,False,True,False
6561,m_121,p_146,3,1,53.0,40,saved by keeper,1.0,13.663765952328077,0.3738470572331833,21.41985856284714,1.0,False,False,False,True,False,False,True,False
6562,m_188,p_156,2,0,46.0,0,missed chance,0.0,13.80175351178248,-0.10889694134696028,-6.239335141064494,2.0,False,False,False,True,False,False,True,False
6563,m_239,p_27,4,1,38.0,55,hit the post,1.0,24.26409899419305,-0.39022595469822396,-22.35830026067149,1.0,False,False,False,True,False,False,True,False
6564,m_100,p_150,2,0,42.0,52,goal,1.0,12.228593541368525,-0.28942029694073773,-16.582561520127324,1.0,False,False,False,True,False,False,True,False
6565,m_239,p_2,1,0,64.0,49,saved by keeper,1.0,7.498533189897875,-0.3740676349871695,-21.43249673720502,2.0,False,False,False,True,False,False,True,False
6566,m_155,p_145,1,0,28.0,33,goal,1.0,12.426817774474687,-0.899448610205892,-51.53460925370511,2.0,False,False,False,True,False,False,True,False
6567,m_67,p_91,2,0,12.0,51,saved by keeper,1.0,17.667110686244087,-0.8454701459247759,-48.441871065799496,2.0,False,False,False,True,False,False,True,False
6568,m_232,p_97,3,1,31.0,44,saved by keeper,1.0,13.01877490396082,0.2913832217881823,16.695028829387258,3.0,False,False,False,True,False,False,True,False
6569,m_3,p_85,2,1,17.0,30,missed chance,1.0,30.218500955540463,0.29307332608191244,16.791864672354933,3.0,False,False,False,True,False,False,True,False
6570,m_76,p_89,3,0,56.0,39,missed chance,1.0,20.857672449245147,0.7178828593672281,41.131658026525784,2.0,False,False,False,True,False,False,True,False
6571,m_99,p_31,3,0,70.0,55,saved by keeper,1.0,25.088682707547644,0.4636476090008061,26.56505117707799,1.0,False,True,False,False,False,False,True,False
6572,m_191,p_110,4,2,8.0,11,blocked shot,1.0,19.268694818279727,0.18212801659611141,10.435166682045798,2.0,False,False,False,True,False,False,True,False
6573,m_109,p_135,2,0,55.0,19,missed chance,1.0,14.673820225149278,1.2598212174014376,72.18243869813573,2.0,False,True,False,False,False,False,True,False
6574,m_84,p_56,0,0,45.0,49,missed chance,1.0,3.59723504931218,0.5895446223716115,33.77841869652723,1.0,False,True,False,False,False,False,True,False
6575,m_31,p_99,1,0,89.0,11,goal,1.0,6.718459644888849,-0.37967718990604965,-21.753900559003707,1.0,True,False,False,False,False,False,True,False
6576,m_198,p_119,2,0,26.0,50,saved by keeper,1.0,4.844336899927584,0.20792148688160617,11.913023668400745,2.0,False,True,False,False,False,False,True,False
6577,m_141,p_84,2,1,75.0,6,goal,1.0,27.566728133748484,1.070638974447824,61.3430946180751,1.0,False,False,False,True,False,False,True,False
6578,m_26,p_77,2,0,52.0,57,blocked shot,1.0,2.1213203435596424,-0.7853981633974483,-45.0,3.0,False,True,False,False,False,False,True,False
6579,m_139,p_24,5,1,44.0,55,blocked shot,1.0,22.974407500521096,-0.4731859609536463,-27.1115584874861,1.0,False,False,False,True,False,False,True,False
6580,m_85,p_108,1,0,52.0,52,blocked shot,1.0,7.51750623544803,-0.0999333778324301,-5.725760782284464,2.0,False,True,False,False,False,False,True,False
6581,m_126,p_42,5,3,56.0,38,goal,1.0,15.154735233582935,0.3530555641287148,20.22859375818574,1.0,False,False,False,True,False,False,True,False
6582,m_24,p_112,3,1,51.0,45,blocked shot,1.0,23.215204069747053,0.6862447404409345,39.31892734031619,2.0,False,False,False,True,False,False,True,False
6583,m_54,p_49,2,0,56.0,52,saved by keeper,1.0,12.337787483985936,0.24478208361298195,14.024980291442295,2.0,False,False,False,True,False,False,True,False
6584,m_48,p_113,5,0,53.0,25,goal,1.0,24.63987418799049,-0.5543403606684778,-31.761363080063635,1.0,False,False,False,True,False,False,True,False
6585,m_22,p_110,1,0,72.0,6,goal,1.0,6.748547991975755,-0.07415796382159286,-4.24893834426112,1.0,True,False,False,False,False,False,True,False
6586,m_201,p_42,3,1,2.0,53,missed chance,1.0,31.707311459661792,-0.6907001782941732,-39.57420512518959,1.0,False,False,False,True,False,False,True,False
6587,m_155,p_7,4,0,61.0,46,goal,1.0,9.801555998921804,0.25685635248759087,14.71678493866356,3.0,False,True,False,False,False,False,True,False
6588,m_49,p_130,2,0,20.0,28,saved by keeper,1.0,11.68720668081129,-0.6945191701528826,-39.793017240688464,2.0,False,False,False,True,False,False,True,False
6589,m_20,p_152,2,0,72.0,21,saved by keeper,1.0,15.171067859580619,-1.09270396779719,-62.607325611978,2.0,False,False,False,True,False,False,True,False
6590,m_99,p_103,7,2,18.0,55,missed chance,1.0,25.803032767486847,-0.3554594240943683,-20.36632478875815,1.0,False,True,False,False,True,False,False,False
6591,m_41,p_86,4,0,33.0,1,missed chance,1.0,31.08682679206741,0.3520689633744345,20.172065698901054,2.0,False,False,False,True,False,False,True,False
6592,m_171,p_38,3,1,14.0,35,missed chance,1.0,14.39534647030074,-0.1562407357915041,-8.95193474887177,1.0,False,False,False,True,False,False,True,False
6593,m_22,p_97,1,0,80.0,16,saved by keeper,1.0,9.83923269366062,-0.5318786586210699,-30.4744023520668,1.0,False,False,False,True,False,False,True,False
6594,m_62,p_157,5,1,87.0,2,blocked shot,1.0,26.756802873288134,-0.2833306756470544,-16.23365192116627,2.0,False,False,False,True,False,False,True,False
6595,m_239,p_6,2,0,62.0,48,blocked shot,1.0,10.61369398465963,0.5163414003200761,29.584183026215257,1.0,False,True,False,False,False,False,True,False
6596,m_231,p_104,2,1,22.0,56,blocked shot,1.0,15.012131760679429,-0.08336250753897595,-4.776319851610829,3.0,False,False,False,True,False,False,True,False
6597,m_61,p_103,2,0,19.0,15,blocked shot,1.0,14.336450048739403,-0.6994716515812279,-40.076773524649575,2.0,False,False,False,True,False,False,True,False
6598,m_221,p_134,1,0,51.0,3,missed chance,1.0,19.988108965082215,-0.5084105207443228,-29.129777098698085,2.0,True,False,False,False,False,False,True,False
6599,m_188,p_49,3,1,28.0,11,blocked shot,1.0,10.312759087654477,0.5613745163595248,32.16439051359856,2.0,True,False,False,False,False,False,True,False
6600,m_114,p_62,2,0,64.0,6,saved by keeper,1.0,9.758862638648012,-0.07692907454418302,-4.407711293228984,1.0,True,False,False,False,False,False,True,False
6601,m_192,p_133,1,0,72.0,12,saved by keeper,1.0,13.77066810289174,1.0180471486992244,58.329804965792896,3.0,False,True,False,False,False,False,True,False
6602,m_217,p_156,2,0,54.0,55,saved by keeper,1.0,22.004440460961508,-0.3108283098112509,-17.809150305369474,1.0,False,False,False,True,False,False,True,False
